property_id,purpose,city,location,beds,baths,area_yard,price,date_added
Property_11357,Sale,Karachi,"DHA Phase 8, DHA Defence",3,4,100 Sq. Yd.,14 Crore,2025-03-27
Property_11358,Sale,Karachi,"DHA Phase 4, DHA Defence",5,6,300 Sq. Yd.,4.35 Crore,2025-03-27
Property_11359,Sale,Karachi,"DHA Phase 4, DHA Defence",5,6,300 Sq. Yd.,15 Crore,2025-03-27
Property_11360,Sale,Karachi,"DHA Phase 4, DHA Defence",5,6,300 Sq. Yd.,13.5 Crore,2025-03-27
Property_11361,Sale,Karachi,"Tariq Road, Karachi",5,6,200 Sq. Yd.,14.25 Crore,2025-03-27
Property_11362,Sale,Karachi,"Askari 6, Malir Cantonment",5,5,375 Sq. Yd.,6.8 Crore,2025-03-27
Property_11363,Sale,Karachi,"Askari 5 - Sector J, Askari 5",5,5,375 Sq. Yd.,6.7 Crore,2025-03-27
Property_11364,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",120 Sq. Yd.,,,7.8 Crore,2025-03-27
Property_11365,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,500 Sq. Yd.,2 Crore,2025-03-27
Property_11366,Sale,Karachi,"DHA Phase 7, DHA Defence",6,6,500 Sq. Yd.,14.75 Crore,2025-03-27
Property_11367,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,17 Crore,2025-03-27
Property_11368,Sale,Karachi,"DHA Phase 6, DHA Defence",5,5,500 Sq. Yd.,14 Crore,2025-03-27
Property_11369,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,500 Sq. Yd.,11.95 Crore,2025-03-27
Property_11370,Sale,Karachi,"DHA Phase 6, DHA Defence",5,4,500 Sq. Yd.,21 Crore,2025-03-27
Property_11371,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,13.5 Crore,2025-03-27
Property_11372,Sale,Karachi,"Bahria Town - Precinct 31, Bahria Town Karachi",3,3,235 Sq. Yd.,18 Crore,2025-03-27
Property_11373,Sale,Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12",3,4,125 Sq. Yd.,1.45 Crore,2025-03-27
Property_11374,Sale,Karachi,"Askari 5 - Sector J, Askari 5",5,5,375 Sq. Yd.,1.37 Crore,2025-03-27
Property_11375,Sale,Karachi,"Navy Housing Scheme Zamzama, Zamzama",5,5,500 Sq. Yd.,7.75 Crore,2025-03-27
Property_11376,Sale,Karachi,"DHA Phase 7 Extension, DHA Defence",4,4,100 Sq. Yd.,4.5 Crore,2025-03-27
Property_11377,Sale,Karachi,"Saadi Garden - Block 1, Saadi Garden",4,5,120 Sq. Yd.,1.7 Crore,2025-03-27
Property_11378,Sale,Karachi,"Saadi Garden - Block 5, Saadi Garden",2,2,120 Sq. Yd.,1.6 Crore,2025-03-27
Property_11379,Sale,Karachi,"Gulshan-e-Maymar, Gadap Town",6,6,120 Sq. Yd.,2 Crore,2025-03-27
Property_11380,Sale,Karachi,"North Nazimabad - Block J, North Nazimabad",5,5,240 Sq. Yd.,,2025-03-27
Property_11381,Sale,Karachi,"North Nazimabad - Block C, North Nazimabad",6,6,500 Sq. Yd.,3.85 Crore,2025-03-27
Property_11382,Sale,Karachi,"North Nazimabad - Block A, North Nazimabad",600 Sq. Yd.,,,6 Crore,2025-03-27
Property_11383,Sale,Karachi,"North Karachi - Sector 11A, North Karachi",3,4,155 Sq. Yd.,10.5 Crore,2025-03-27
Property_11384,Sale,Karachi,"Federal B Area - Block 12, Federal B Area",3,3,200 Sq. Yd.,1.34 Crore,2025-03-27
Property_11385,Sale,Karachi,"Federal B Area - Block 11, Federal B Area",6,6,400 Sq. Yd.,3.8 Crore,2025-03-27
Property_11386,Sale,Karachi,"Federal B Area - Block 11, Federal B Area",4,4,400 Sq. Yd.,8.5 Crore,2025-03-27
Property_11387,Sale,Karachi,"Federal B Area - Block 11, Federal B Area",3,3,400 Sq. Yd.,7 Crore,2025-03-27
Property_11388,Sale,Karachi,"Federal B Area - Block 13, Federal B Area",7,6,400 Sq. Yd.,6.8 Crore,2025-03-27
Property_11389,Sale,Karachi,"Falcon Complex New Malir, Malir",4,4,350 Sq. Yd.,8.5 Crore,2025-03-27
Property_11390,Sale,Karachi,"Gulistan-e-Jauhar - Block 12, Gulistan-e-Jauhar",4,4,60 Sq. Yd.,8 Crore,2025-03-27
Property_11391,Sale,Karachi,"Gulshan-e-Maymar - Sector X, Gulshan-e-Maymar",400 Sq. Yd.,,,1.7 Crore,2025-03-27
Property_11392,Sale,Karachi,"North Nazimabad - Block H, North Nazimabad",6,6,120 Sq. Yd.,5 Crore,2025-03-27
Property_11393,Sale,Karachi,"Tariq Road, Karachi",5,4,266 Sq. Yd.,2.65 Crore,2025-03-27
Property_11394,Sale,Karachi,"Shahra-e-Faisal, Karachi",6,5,126 Sq. Yd.,11 Crore,2025-03-27
Property_11395,Sale,Karachi,"Navy Housing Scheme Zamzama, Zamzama",6,6,500 Sq. Yd.,2.5 Crore,2025-03-27
Property_11396,Sale,Karachi,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal",3,3,600 Sq. Yd.,45 Crore,2025-03-27
Property_11397,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",6,6,240 Sq. Yd.,12.25 Crore,2025-03-27
Property_11398,Sale,Karachi,"Shahra-e-Faisal, Karachi",3,3,100 Sq. Yd.,4.7 Crore,2025-03-27
Property_11399,Sale,Karachi,"Gulshan-e-Iqbal - Block 7, Gulshan-e-Iqbal",6,6,"1,000 Sq. Yd.",4.5 Crore,2025-03-27
Property_11400,Sale,Karachi,"Al-Hilal Society, Karachi",6,6,"1,500 Sq. Yd.",17 Crore,2025-03-27
Property_11401,Sale,Karachi,"Gulshan-e-Iqbal - Block 7, Gulshan-e-Iqbal",6,6,"1,000 Sq. Yd.",17 Crore,2025-03-27
Property_11402,Sale,Karachi,"Al-Hilal Society, Karachi",6,6,"1,500 Sq. Yd.",35 Crore,2025-03-27
Property_11403,Sale,Karachi,"Gulshan-e-Iqbal - Block 13/D, Gulshan-e-Iqbal",6,6,600 Sq. Yd.,10 Crore,2025-03-27
Property_11404,Sale,Karachi,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal",6,6,600 Sq. Yd.,12 Crore,2025-03-27
Property_11405,Sale,Karachi,"Falcon Complex (AFOHS), Malir Cantonment",4,5,355 Sq. Yd.,,2025-03-27
Property_11406,Sale,Karachi,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",6,6,400 Sq. Yd.,6.6 Crore,2025-03-27
Property_11407,Sale,Karachi,"Central Information Cooperative Housing Society, Scheme 33",600 Sq. Yd.,,,8.9 Crore,2025-03-27
Property_11408,Sale,Karachi,"Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal",9,6,240 Sq. Yd.,5.5 Crore,2025-03-27
Property_11409,Sale,Karachi,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",6,7,500 Sq. Yd.,7.5 Crore,2025-03-27
Property_11410,Sale,Karachi,"Gulshan-e-Iqbal - Block 7, Gulshan-e-Iqbal",6,7,500 Sq. Yd.,16 Crore,2025-03-27
Property_11411,Sale,Karachi,"Gulshan-e-Iqbal Town, Karachi",3,3,200 Sq. Yd.,16 Crore,2025-03-27
Property_11412,Sale,Karachi,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",9,6,160 Sq. Yd.,3.15 Crore,2025-03-27
Property_11413,Sale,Karachi,"State Bank of Pakistan Housing Society, Scheme 33 - Sector 17-A",6,6,200 Sq. Yd.,4.5 Crore,2025-03-27
Property_11414,Sale,Karachi,"Pilibhit Cooperative Housing Society, Scheme 33 - Sector 18-A",6,6,240 Sq. Yd.,4.5 Crore,2025-03-27
Property_11415,Sale,Karachi,"Government Teacher Society - Sector 19-A, Scheme 33 - Sector 19-A",3,3,240 Sq. Yd.,4.95 Crore,2025-03-27
Property_11416,Sale,Karachi,"DHA Phase 7, DHA Defence",6,6,500 Sq. Yd.,3.25 Crore,2025-03-27
Property_11417,Sale,Karachi,"DHA Phase 5, DHA Defence",6,6,600 Sq. Yd.,15 Crore,2025-03-27
Property_11418,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",4,4,120 Sq. Yd.,9 Crore,2025-03-27
Property_11419,Sale,Karachi,"Askari 5 - Sector B, Askari 5",5,5,500 Sq. Yd.,2.8 Crore,2025-03-27
Property_11420,Sale,Karachi,"North Nazimabad, Karachi",6,6,120 Sq. Yd.,8.75 Crore,2025-03-27
Property_11421,Sale,Karachi,"Federal B Area - Block 4, Federal B Area",3,3,550 Sq. Yd.,2.3 Crore,2025-03-27
Property_11422,Sale,Karachi,"Federal B Area - Block 10, Federal B Area",600 Sq. Yd.,,,13 Crore,2025-03-27
Property_11423,Sale,Karachi,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",6,6,240 Sq. Yd.,12 Crore,2025-03-27
Property_11424,Sale,Karachi,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",7,6,400 Sq. Yd.,8.25 Crore,2025-03-27
Property_11425,Sale,Karachi,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",7,6,400 Sq. Yd.,7.3 Crore,2025-03-27
Property_11426,Sale,Karachi,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",9,6,240 Sq. Yd.,10.5 Crore,2025-03-27
Property_11427,Sale,Karachi,"Falcon Complex New Malir, Malir",4,5,350 Sq. Yd.,7.75 Crore,2025-03-27
Property_11428,Sale,Karachi,"Federal B Area - Block 20, Federal B Area",8,7,150 Sq. Yd.,4.5 Crore,2025-03-27
Property_11429,Sale,Karachi,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal",3,3,240 Sq. Yd.,6 Crore,2025-03-27
Property_11430,Sale,Karachi,"Falcon Complex New Malir, Malir",4,5,350 Sq. Yd.,,2025-03-27
Property_11431,Sale,Karachi,"DHA Phase 6, DHA Defence",5,5,500 Sq. Yd.,7.65 Crore,2025-03-27
Property_11432,Sale,Karachi,"North Karachi, Karachi",2,2,120 Sq. Yd.,13.75 Crore,2025-03-27
Property_11433,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.25 Crore,2025-03-27
Property_11434,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.24 Crore,2025-03-27
Property_11435,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.23 Crore,2025-03-27
Property_11436,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.22 Crore,2025-03-27
Property_11437,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.21 Crore,2025-03-27
Property_11438,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.2 Crore,2025-03-27
Property_11439,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.19 Crore,2025-03-27
Property_11440,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.5 Crore,2025-03-27
Property_11441,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.16 Crore,2025-03-27
Property_11442,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.17 Crore,2025-03-27
Property_11443,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.18 Crore,2025-03-27
Property_11444,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.19 Crore,2025-03-27
Property_11445,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.21 Crore,2025-03-27
Property_11446,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.22 Crore,2025-03-27
Property_11447,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.23 Crore,2025-03-27
Property_11448,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.24 Crore,2025-03-27
Property_11449,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",3,3,120 Sq. Yd.,1.25 Crore,2025-03-27
Property_11450,Sale,Karachi,"North Karachi, Karachi",60 Sq. Yd.,,,1.6 Crore,2025-03-27
Property_11451,Sale,Karachi,"Saima Arabian Villas, Gadap Town",2,2,120 Sq. Yd.,1.25 Crore,2025-03-27
Property_11452,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",3,3,120 Sq. Yd.,1.6 Crore,2025-03-27
Property_11453,Sale,Karachi,"North Karachi, Karachi",60 Sq. Yd.,,,1.05 Crore,2025-03-27
Property_11454,Sale,Karachi,"North Karachi - Sector 7-D1, North Karachi",60 Sq. Yd.,,,85 Lakh,2025-03-27
Property_11455,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",120 Sq. Yd.,,,,2025-03-27
Property_11456,Sale,Karachi,"North Karachi - Sector 9, North Karachi",8,6,120 Sq. Yd.,1.5 Crore,2025-03-27
Property_11457,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",120 Sq. Yd.,,,2.25 Crore,2025-03-27
Property_11458,Sale,Karachi,"North Karachi - Sector 5-C/3, North Karachi - Sector 5-C",2,2,80 Sq. Yd.,1.1 Crore,2025-03-27
Property_11459,Sale,Karachi,"North Karachi - Sector 7-D1, North Karachi",120 Sq. Yd.,,,1.15 Crore,2025-03-27
Property_11460,Sale,Karachi,"North Karachi - Sector 7-D1, North Karachi",120 Sq. Yd.,,,2.2 Crore,2025-03-27
Property_11461,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",120 Sq. Yd.,,,2 Crore,2025-03-27
Property_11462,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",120 Sq. Yd.,,,1.5 Crore,2025-03-27
Property_11463,Sale,Karachi,"North Karachi - Sector 7-D1, North Karachi",60 Sq. Yd.,,,1.5 Crore,2025-03-27
Property_11464,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",120 Sq. Yd.,,,85 Lakh,2025-03-27
Property_11465,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",120 Sq. Yd.,,,1.15 Crore,2025-03-27
Property_11466,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",120 Sq. Yd.,,,1.45 Crore,2025-03-27
Property_11467,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",2,2,120 Sq. Yd.,2.5 Crore,2025-03-27
Property_11468,Sale,Karachi,"North Karachi - Sector 11B, North Karachi",240 Sq. Yd.,,,1.25 Crore,2025-03-27
Property_11469,Sale,Karachi,"North Karachi - Sector 7-D1, North Karachi",120 Sq. Yd.,,,6 Crore,2025-03-27
Property_11470,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",4,4,120 Sq. Yd.,1.35 Crore,2025-03-27
Property_11471,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",64 Sq. Yd.,,,2 Crore,2025-03-27
Property_11472,Sale,Karachi,"North Karachi - Sector 7-D1, North Karachi",64 Sq. Yd.,,,1.1 Crore,2025-03-27
Property_11473,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",120 Sq. Yd.,,,80 Lakh,2025-03-27
Property_11474,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",5,6,120 Sq. Yd.,1.6 Crore,2025-03-27
Property_11475,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",120 Sq. Yd.,,,2.1 Crore,2025-03-27
Property_11476,Sale,Karachi,"North Karachi - Sector 7-D3, North Karachi",6,5,120 Sq. Yd.,1.7 Crore,2025-03-27
Property_11477,Sale,Karachi,"Falcon Complex New Malir, Malir",5,6,350 Sq. Yd.,8.15 Crore,2025-03-27
Property_11478,Sale,Karachi,"North Nazimabad - Block L, North Nazimabad",7,5,256 Sq. Yd.,5.8 Crore,2025-03-27
Property_11479,Sale,Karachi,"Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar",6,6,240 Sq. Yd.,6 Crore,2025-03-27
Property_11480,Sale,Karachi,"Askari 6, Malir Cantonment",5,5,375 Sq. Yd.,,2025-03-27
Property_11481,Sale,Karachi,"Askari 5 - Sector J, Askari 5",5,5,375 Sq. Yd.,6.3 Crore,2025-03-27
Property_11482,Sale,Karachi,"Falaknaz Harmony, Karachi",4,4,267 Sq. Yd.,7.9 Crore,2025-03-27
Property_11483,Sale,Karachi,"DHA Phase 8 - Zone A, DHA Phase 8",6,6,500 Sq. Yd.,3 Crore,2025-03-27
Property_11484,Sale,Karachi,"Korangi Industrial Area, Korangi","1,000 Sq. Yd.",,,19.5 Crore,2025-03-27
Property_11485,Sale,Karachi,"Federal B Area - Block 13, Federal B Area",10,6,400 Sq. Yd.,15 Crore,2025-03-27
Property_11486,Sale,Karachi,"Federal B Area - Block 11, Federal B Area",6,6,600 Sq. Yd.,8.5 Crore,2025-03-27
Property_11487,Sale,Karachi,"Federal B Area - Block 6, Federal B Area",10,6,600 Sq. Yd.,11.5 Crore,2025-03-27
Property_11488,Sale,Karachi,"Federal B Area - Block 12, Federal B Area",6,6,200 Sq. Yd.,14 Crore,2025-03-27
Property_11489,Sale,Karachi,"Federal B Area - Block 12, Federal B Area",8,6,200 Sq. Yd.,5.5 Crore,2025-03-27
Property_11490,Sale,Karachi,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",5,4,60 Sq. Yd.,7.5 Crore,2025-03-27
Property_11491,Sale,Karachi,"Saadabad Cooperative Housing Society, Scheme 33",4,6,120 Sq. Yd.,1.9 Crore,2025-03-27
Property_11492,Sale,Karachi,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar",3,3,240 Sq. Yd.,2.2 Crore,2025-03-27
Property_11493,Sale,Karachi,"Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A",4,4,120 Sq. Yd.,2.85 Crore,2025-03-27
Property_11494,Sale,Karachi,"Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A",6,6,240 Sq. Yd.,2.95 Crore,2025-03-27
Property_11495,Sale,Karachi,"Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A",4,4,120 Sq. Yd.,4.5 Crore,2025-03-27
Property_11496,Sale,Karachi,"Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A",4,5,120 Sq. Yd.,2.95 Crore,2025-03-27
Property_11497,Sale,Karachi,"Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A",6,6,240 Sq. Yd.,2.65 Crore,2025-03-27
Property_11498,Sale,Karachi,"Gulshan-e-Maymar, Gadap Town",8,6,400 Sq. Yd.,4.5 Crore,2025-03-27
Property_11499,Sale,Karachi,"DHA Phase 8, DHA Defence",4,5,"1,000 Sq. Yd.",5 Crore,2025-03-27
Property_11500,Sale,Karachi,"DHA Phase 2, DHA Defence",8,6,"1,000 Sq. Yd.",23 Crore,2025-03-27
Property_11501,Sale,Karachi,"KDA Scheme 1, Karachi",9,"1,300 Sq. Yd.",,31.5 Crore,2025-03-27
Property_11502,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,"1,000 Sq. Yd.",35 Crore,2025-03-27
Property_11503,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,8.5 Crore,2025-03-27
Property_11504,Sale,Karachi,"DHA Phase 6, DHA Defence",4,4,500 Sq. Yd.,10.5 Crore,2025-03-27
Property_11505,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",120 Sq. Yd.,,,,2025-03-27
Property_11506,Sale,Karachi,"Askari 5 - Sector G, Askari 5",5,5,500 Sq. Yd.,3.2 Crore,2025-03-27
Property_11507,Sale,Karachi,"Askari 5 - Sector J, Askari 5",5,5,375 Sq. Yd.,9.1 Crore,2025-03-27
Property_11508,Sale,Karachi,"Khayaban-e-Roomi, DHA Phase 8",500 Sq. Yd.,,,8.25 Crore,2025-03-27
Property_11509,Sale,Karachi,"Gulshan-e-Iqbal - Block 4, Gulshan-e-Iqbal",6,6,360 Sq. Yd.,26.5 Crore,2025-03-27
Property_11510,Sale,Karachi,"Bahadurabad, Gulshan-e-Iqbal Town",9,160 Sq. Yd.,,8 Crore,2025-03-27
Property_11511,Sale,Karachi,"Shaheed Millat Road, Karachi","2,800 Sq. Yd.",,,11.5 Crore,2025-03-27
Property_11512,Sale,Karachi,"Hill Park, Karachi",6,5,600 Sq. Yd.,80 Crore,2025-03-27
Property_11513,Sale,Karachi,"Mohammad Ali Society, Gulshan-e-Iqbal Town",5,5,475 Sq. Yd.,17 Crore,2025-03-27
Property_11514,Sale,Karachi,"PECHS Block 6, PECHS",9,6,"2,000 Sq. Yd.",22 Crore,2025-03-27
Property_11515,Sale,Karachi,"PECHS Block 2, PECHS",6,6,800 Sq. Yd.,37 Crore,2025-03-27
Property_11516,Sale,Karachi,"Hill Park, Karachi",6,5,600 Sq. Yd.,23 Crore,2025-03-27
Property_11517,Sale,Karachi,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",5,5,400 Sq. Yd.,17 Crore,2025-03-27
Property_11518,Sale,Karachi,"Gulshan-e-Maymar, Gadap Town",6,6,240 Sq. Yd.,5.55 Crore,2025-03-27
Property_11519,Sale,Karachi,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal",8,6,240 Sq. Yd.,4.2 Crore,2025-03-27
Property_11520,Sale,Karachi,"Adamjee Nagar, Gulshan-e-Iqbal Town",900 Sq. Yd.,,,6.5 Crore,2025-03-27
Property_11521,Sale,Karachi,"Surjani Town - Sector 7D, Surjani Town",64 Sq. Yd.,,,30 Crore,2025-03-27
Property_11522,Sale,Karachi,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",10,6,240 Sq. Yd.,44 Lakh,2025-03-27
Property_11523,Sale,Karachi,"Bufferzone - Sector 15-A/4, Buffer Zone",4,4,120 Sq. Yd.,11 Crore,2025-03-27
Property_11524,Sale,Karachi,"Bufferzone - Sector 15-A/4, Buffer Zone",6,6,120 Sq. Yd.,2 Crore,2025-03-27
Property_11525,Sale,Karachi,"DHA Phase 5, DHA Defence",6,6,500 Sq. Yd.,2.6 Crore,2025-03-27
Property_11526,Sale,Karachi,"DHA Phase 5, DHA Defence",6,6,500 Sq. Yd.,12 Crore,2025-03-27
Property_11527,Sale,Karachi,"Naya Nazimabad - Block D, Naya Nazimabad",120 Sq. Yd.,,,3.25 Crore,2025-03-27
Property_11528,Sale,Karachi,"Naya Nazimabad - Block D, Naya Nazimabad",120 Sq. Yd.,,,3.05 Crore,2025-03-27
Property_11529,Sale,Karachi,"Naya Nazimabad - Block B, Naya Nazimabad",120 Sq. Yd.,,,3.3 Crore,2025-03-27
Property_11530,Sale,Karachi,"Naya Nazimabad - Block B, Naya Nazimabad",120 Sq. Yd.,,,,2025-03-27
Property_11531,Sale,Karachi,"Naya Nazimabad - Block B, Naya Nazimabad",120 Sq. Yd.,,,3 Crore,2025-03-27
Property_11532,Sale,Karachi,"Naya Nazimabad - Block A, Naya Nazimabad",240 Sq. Yd.,,,2.7 Crore,2025-03-27
Property_11533,Sale,Karachi,"Naya Nazimabad - Block A, Naya Nazimabad",160 Sq. Yd.,,,5.4 Crore,2025-03-27
Property_11534,Sale,Karachi,"Naya Nazimabad - Block A, Naya Nazimabad",160 Sq. Yd.,,,5 Crore,2025-03-27
Property_11535,Sale,Karachi,"Naya Nazimabad - Block A, Naya Nazimabad",120 Sq. Yd.,,,4.3 Crore,2025-03-27
Property_11536,Sale,Karachi,"Naya Nazimabad - Block D, Naya Nazimabad",240 Sq. Yd.,,,3.5 Crore,2025-03-27
Property_11537,Sale,Karachi,"Naya Nazimabad - Block A, Naya Nazimabad",120 Sq. Yd.,,,4.6 Crore,2025-03-27
Property_11538,Sale,Karachi,"Naya Nazimabad - Block D, Naya Nazimabad",240 Sq. Yd.,,,3 Crore,2025-03-27
Property_11539,Sale,Karachi,"Naya Nazimabad - Block D, Naya Nazimabad",160 Sq. Yd.,,,4.8 Crore,2025-03-27
Property_11540,Sale,Karachi,"Naya Nazimabad - Block D, Naya Nazimabad",160 Sq. Yd.,,,3.9 Crore,2025-03-27
Property_11541,Sale,Karachi,"Naya Nazimabad - Block D, Naya Nazimabad",120 Sq. Yd.,,,3.6 Crore,2025-03-27
Property_11542,Sale,Karachi,"Naya Nazimabad - Block D, Naya Nazimabad",120 Sq. Yd.,,,3.15 Crore,2025-03-27
Property_11543,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",240 Sq. Yd.,,,2.8 Crore,2025-03-27
Property_11544,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",240 Sq. Yd.,,,4.75 Crore,2025-03-27
Property_11545,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",160 Sq. Yd.,,,4.45 Crore,2025-03-27
Property_11546,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",160 Sq. Yd.,,,3.9 Crore,2025-03-27
Property_11547,Sale,Karachi,"DHA Phase 6, DHA Defence",7,"1,000 Sq. Yd.",,3.6 Crore,2025-03-27
Property_11548,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",120 Sq. Yd.,,,22 Crore,2025-03-27
Property_11549,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",120 Sq. Yd.,,,3 Crore,2025-03-27
Property_11550,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",120 Sq. Yd.,,,3 Crore,2025-03-27
Property_11551,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",240 Sq. Yd.,,,5.5 Crore,2025-03-27
Property_11552,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",120 Sq. Yd.,,,3.05 Crore,2025-03-27
Property_11553,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",120 Sq. Yd.,,,2.9 Crore,2025-03-27
Property_11554,Sale,Karachi,"Naya Nazimabad - Block B, Naya Nazimabad",120 Sq. Yd.,,,2.6 Crore,2025-03-27
Property_11555,Sale,Karachi,"Naya Nazimabad - Block B, Naya Nazimabad",120 Sq. Yd.,,,,2025-03-27
Property_11556,Sale,Karachi,"Naya Nazimabad - Block B, Naya Nazimabad",120 Sq. Yd.,,,2.15 Crore,2025-03-27
Property_11557,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",120 Sq. Yd.,,,2.15 Crore,2025-03-27
Property_11558,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",120 Sq. Yd.,,,2.9 Crore,2025-03-27
Property_11559,Sale,Karachi,"Naya Nazimabad - Block B, Naya Nazimabad",2,2,120 Sq. Yd.,2.85 Crore,2025-03-27
Property_11560,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",120 Sq. Yd.,,,2.95 Crore,2025-03-27
Property_11561,Sale,Karachi,"Naya Nazimabad - Block A, Naya Nazimabad",160 Sq. Yd.,,,2.9 Crore,2025-03-27
Property_11562,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",120 Sq. Yd.,,,4.5 Crore,2025-03-27
Property_11563,Sale,Karachi,"Gulshan-e-Maymar - Sector S, Gulshan-e-Maymar",5,5,645 Sq. Yd.,2.9 Crore,2025-03-27
Property_11564,Sale,Karachi,"North Karachi, Karachi",8,6,80 Sq. Yd.,7.5 Crore,2025-03-27
Property_11565,Sale,Karachi,"North Karachi, Karachi",6,4,80 Sq. Yd.,1.6 Crore,2025-03-27
